,K,V,F,G,R,C,E,L,A,A,A,M,K,R,H,G,L,D,N,Y,R,G,Y,S,L,G,N,W,V,C,A,A,K,F,E,S,N,F,N,T,Q,A,T,N,R,N,T,D,G,S,T,D,Y,G,I,L,Q,I,N,S,R,W,W,C,N,D,G,R,T,P,G,S,R,N,L,C,N,I,P,C,S,A,L,L,S,S,D,I,T,A,S,V,N,C,A,K,K,I,V,S,D,G,N,G,M,N,A,W,V,A,W,R,N,R,C,K,G,T,D,V,Q,A,W,I,R,G,C,R,L
C,0.6165803074836731,0.3316062092781067,0.575129508972168,0.5388600826263428,0.7098445892333984,0.4196891188621521,0.5440414547920227,0.7927461266517639,0.7046632170677185,0.5699481964111328,0.46113988757133484,0.5181347131729126,0.6424870491027832,0.46113988757133484,0.30051812529563904,0.7772020697593689,0.6010362505912781,0.5025906562805176,0.6632124185562134,0.39896371960639954,0.9481865167617798,0.772020697593689,0.5388600826263428,0.4300518035888672,0.6943005323410034,0.7357512712478638,0.7512953281402588,0.6683937907218933,0.6113989353179932,0.5544041395187378,0.46113988757133484,0.6476684212684631,0.38860103487968445,0.44041451811790466,0.6165803074836731,0.6373056769371033,0.5181347131729126,0.6269429922103882,0.6632124185562134,0.7357512712478638,0.6476684212684631,0.6632124185562134,0.4922279715538025,0.3678756356239319,0.6476684212684631,0.8652849793434143,0.4922279715538025,0.621761679649353,0.7461140155792236,0.5181347131729126,0.5647668242454529,0.4663212299346924,0.6787564754486084,0.8911917209625244,0.7305699586868286,0.7461140155792236,0.6787564754486084,0.6891191601753235,0.8756476640701294,0.7253885865211487,0.7202072739601135,0.8652849793434143,0.6580311059951782,0.5803108811378479,0.49740931391716003,0.5699481964111328,0.8082901835441589,0.7616580128669739,0.5492228269577026,0.5440414547920227,0.9170984625816345,0.33678755164146423,0.6735751032829285,0.6424870491027832,0.6994818449020386,0.575129508972168,0.6476684212684631,0.7409326434135437,0.6321243643760681,0.44041451811790466,0.47668394446372986,0.6476684212684631,0.6010362505912781,0.621761679649353,0.5440414547920227,0.45077720284461975,0.575129508972168,0.803108811378479,0.6424870491027832,0.42487046122550964,0.5181347131729126,0.6269429922103882,0.590673565864563,0.47668394446372986,0.6735751032829285,0.5388600826263428,0.409326434135437,0.5854922533035278,0.8497409224510193,0.5336787700653076,0.37823835015296936,0.7927461266517639,0.7046632170677185,0.7098445892333984,0.7098445892333984,0.6580311059951782,0.37823835015296936,0.5803108811378479,0.48704662919044495,0.6269429922103882,0.2746114134788513,0.6476684212684631,0.5336787700653076,0.6113989353179932,0.36269429326057434,0.6424870491027832,0.7461140155792236,0.5388600826263428,0.6476684212684631,0.8341968655586243,0.6373056769371033,0.409326434135437,0.772020697593689,0.5388600826263428,0.6839378476142883,0.7357512712478638,0.2849740982055664,0.5699481964111328,0.7409326434135437
T,0.5854922533035278,0.30051812529563904,0.5440414547920227,0.5077720284461975,0.6787564754486084,0.38860103487968445,0.5129533410072327,0.7616580128669739,0.6735751032829285,0.5388600826263428,0.4300518035888672,0.48704662919044495,0.6113989353179932,0.4300518035888672,0.2694300413131714,0.7461140155792236,0.5699481964111328,0.4715026021003723,0.6321243643760681,0.3678756356239319,0.9170984625816345,0.7409326434135437,0.5077720284461975,0.39896371960639954,0.6632124185562134,0.7046632170677185,0.7202072739601135,0.6373056769371033,0.5803108811378479,0.5233160853385925,0.4300518035888672,0.6165803074836731,0.3575129508972168,0.409326434135437,0.5854922533035278,0.606217622756958,0.48704662919044495,0.5958549380302429,0.6321243643760681,0.7046632170677185,0.6165803074836731,0.6321243643760681,0.46113988757133484,0.33678755164146423,0.6165803074836731,0.8341968655586243,0.46113988757133484,0.590673565864563,0.7150259017944336,0.48704662919044495,0.5336787700653076,0.43523314595222473,0.6476684212684631,0.8601036071777344,0.6994818449020386,0.7150259017944336,0.6476684212684631,0.6580311059951782,0.8445596098899841,0.6943005323410034,0.6891191601753235,0.8341968655586243,0.6269429922103882,0.5492228269577026,0.4663212299346924,0.5388600826263428,0.7772020697593689,0.7305699586868286,0.5181347131729126,0.5129533410072327,0.8860103487968445,0.3056994676589966,0.6424870491027832,0.6113989353179932,0.6683937907218933,0.5440414547920227,0.6165803074836731,0.7098445892333984,0.6010362505912781,0.409326434135437,0.4455958604812622,0.6165803074836731,0.5699481964111328,0.590673565864563,0.5129533410072327,0.4196891188621521,0.5440414547920227,0.772020697593689,0.6113989353179932,0.393782377243042,0.48704662919044495,0.5958549380302429,0.5595855116844177,0.4455958604812622,0.6424870491027832,0.5077720284461975,0.37823835015296936,0.5544041395187378,0.818652868270874,0.5025906562805176,0.3471502661705017,0.7616580128669739,0.6735751032829285,0.6787564754486084,0.6787564754486084,0.6269429922103882,0.3471502661705017,0.5492228269577026,0.4559585452079773,0.5958549380302429,0.24352331459522247,0.6165803074836731,0.5025906562805176,0.5803108811378479,0.3316062092781067,0.6113989353179932,0.7150259017944336,0.5077720284461975,0.6165803074836731,0.803108811378479,0.606217622756958,0.37823835015296936,0.7409326434135437,0.5077720284461975,0.6528497338294983,0.7046632170677185,0.25388601422309875,0.5388600826263428,0.7098445892333984
V,0.5025906562805176,0.21761657297611237,0.46113988757133484,0.42487046122550964,0.5958549380302429,0.3056994676589966,0.4300518035888672,0.6787564754486084,0.590673565864563,0.4559585452079773,0.3471502661705017,0.40414509177207947,0.5284973978996277,0.3471502661705017,0.1865285038948059,0.6632124185562134,0.48704662919044495,0.38860103487968445,0.5492228269577026,0.2849740982055664,0.8341968655586243,0.6580311059951782,0.42487046122550964,0.31606218218803406,0.5803108811378479,0.621761679649353,0.6373056769371033,0.5544041395187378,0.49740931391716003,0.44041451811790466,0.3471502661705017,0.5336787700653076,0.2746114134788513,0.32642486691474915,0.5025906562805176,0.5233160853385925,0.40414509177207947,0.5129533410072327,0.5492228269577026,0.621761679649353,0.5336787700653076,0.5492228269577026,0.37823835015296936,0.25388601422309875,0.5336787700653076,0.7512953281402588,0.37823835015296936,0.5077720284461975,0.6321243643760681,0.40414509177207947,0.45077720284461975,0.35233160853385925,0.5647668242454529,0.7772020697593689,0.6165803074836731,0.6321243643760681,0.5647668242454529,0.575129508972168,0.7616580128669739,0.6113989353179932,0.606217622756958,0.7512953281402588,0.5440414547920227,0.4663212299346924,0.3834196925163269,0.4559585452079773,0.6943005323410034,0.6476684212684631,0.43523314595222473,0.4300518035888672,0.803108811378479,0.2227979302406311,0.5595855116844177,0.5284973978996277,0.5854922533035278,0.46113988757133484,0.5336787700653076,0.6269429922103882,0.5181347131729126,0.32642486691474915,0.36269429326057434,0.5336787700653076,0.48704662919044495,0.5077720284461975,0.4300518035888672,0.33678755164146423,0.46113988757133484,0.6891191601753235,0.5284973978996277,0.3108808398246765,0.40414509177207947,0.5129533410072327,0.47668394446372986,0.36269429326057434,0.5595855116844177,0.42487046122550964,0.2953367829322815,0.4715026021003723,0.7357512712478638,0.4196891188621521,0.26424869894981384,0.6787564754486084,0.590673565864563,0.5958549380302429,0.5958549380302429,0.5440414547920227,0.26424869894981384,0.4663212299346924,0.3730570077896118,0.5129533410072327,0.1606217622756958,0.5336787700653076,0.4196891188621521,0.49740931391716003,0.24870465695858002,0.5284973978996277,0.6321243643760681,0.42487046122550964,0.5336787700653076,0.7202072739601135,0.5233160853385925,0.2953367829322815,0.6580311059951782,0.42487046122550964,0.5699481964111328,0.621761679649353,0.17098446190357208,0.4559585452079773,0.6269429922103882
S,0.5025906562805176,0.21761657297611237,0.46113988757133484,0.42487046122550964,0.5958549380302429,0.3056994676589966,0.4300518035888672,0.6787564754486084,0.590673565864563,0.4559585452079773,0.3471502661705017,0.40414509177207947,0.5284973978996277,0.3471502661705017,0.1865285038948059,0.6632124185562134,0.48704662919044495,0.38860103487968445,0.5492228269577026,0.2849740982055664,0.8341968655586243,0.6580311059951782,0.42487046122550964,0.31606218218803406,0.5803108811378479,0.621761679649353,0.6373056769371033,0.5544041395187378,0.49740931391716003,0.44041451811790466,0.3471502661705017,0.5336787700653076,0.2746114134788513,0.32642486691474915,0.5025906562805176,0.5233160853385925,0.40414509177207947,0.5129533410072327,0.5492228269577026,0.621761679649353,0.5336787700653076,0.5492228269577026,0.37823835015296936,0.25388601422309875,0.5336787700653076,0.7512953281402588,0.37823835015296936,0.5077720284461975,0.6321243643760681,0.40414509177207947,0.45077720284461975,0.35233160853385925,0.5647668242454529,0.7772020697593689,0.6165803074836731,0.6321243643760681,0.5647668242454529,0.575129508972168,0.7616580128669739,0.6113989353179932,0.606217622756958,0.7512953281402588,0.5440414547920227,0.4663212299346924,0.3834196925163269,0.4559585452079773,0.6943005323410034,0.6476684212684631,0.43523314595222473,0.4300518035888672,0.803108811378479,0.2227979302406311,0.5595855116844177,0.5284973978996277,0.5854922533035278,0.46113988757133484,0.5336787700653076,0.6269429922103882,0.5181347131729126,0.32642486691474915,0.36269429326057434,0.5336787700653076,0.48704662919044495,0.5077720284461975,0.4300518035888672,0.33678755164146423,0.46113988757133484,0.6891191601753235,0.5284973978996277,0.3108808398246765,0.40414509177207947,0.5129533410072327,0.47668394446372986,0.36269429326057434,0.5595855116844177,0.42487046122550964,0.2953367829322815,0.4715026021003723,0.7357512712478638,0.4196891188621521,0.26424869894981384,0.6787564754486084,0.590673565864563,0.5958549380302429,0.5958549380302429,0.5440414547920227,0.26424869894981384,0.4663212299346924,0.3730570077896118,0.5129533410072327,0.1606217622756958,0.5336787700653076,0.4196891188621521,0.49740931391716003,0.24870465695858002,0.5284973978996277,0.6321243643760681,0.42487046122550964,0.5336787700653076,0.7202072739601135,0.5233160853385925,0.2953367829322815,0.6580311059951782,0.42487046122550964,0.5699481964111328,0.621761679649353,0.17098446190357208,0.4559585452079773,0.6269429922103882
G,0.5492228269577026,0.26424869894981384,0.5077720284461975,0.4715026021003723,0.6424870491027832,0.35233160853385925,0.47668394446372986,0.7253885865211487,0.6373056769371033,0.5025906562805176,0.393782377243042,0.45077720284461975,0.575129508972168,0.393782377243042,0.2331606149673462,0.7098445892333984,0.5336787700653076,0.43523314595222473,0.5958549380302429,0.3316062092781067,0.8808290362358093,0.7046632170677185,0.4715026021003723,0.36269429326057434,0.6269429922103882,0.6683937907218933,0.6839378476142883,0.6010362505912781,0.5440414547920227,0.48704662919044495,0.393782377243042,0.5803108811378479,0.3212435245513916,0.3730570077896118,0.5492228269577026,0.5699481964111328,0.45077720284461975,0.5595855116844177,0.5958549380302429,0.6683937907218933,0.5803108811378479,0.5958549380302429,0.42487046122550964,0.30051812529563904,0.5803108811378479,0.7979274392127991,0.42487046122550964,0.5544041395187378,0.6787564754486084,0.45077720284461975,0.49740931391716003,0.39896371960639954,0.6113989353179932,0.8238341808319092,0.6632124185562134,0.6787564754486084,0.6113989353179932,0.621761679649353,0.8082901835441589,0.6580311059951782,0.6528497338294983,0.7979274392127991,0.590673565864563,0.5129533410072327,0.4300518035888672,0.5025906562805176,0.7409326434135437,0.6943005323410034,0.4818652868270874,0.47668394446372986,0.8497409224510193,0.2694300413131714,0.606217622756958,0.575129508972168,0.6321243643760681,0.5077720284461975,0.5803108811378479,0.6735751032829285,0.5647668242454529,0.3730570077896118,0.409326434135437,0.5803108811378479,0.5336787700653076,0.5544041395187378,0.47668394446372986,0.3834196925163269,0.5077720284461975,0.7357512712478638,0.575129508972168,0.3575129508972168,0.45077720284461975,0.5595855116844177,0.5233160853385925,0.409326434135437,0.606217622756958,0.4715026021003723,0.34196892380714417,0.5181347131729126,0.7823834419250488,0.4663212299346924,0.3108808398246765,0.7253885865211487,0.6373056769371033,0.6424870491027832,0.6424870491027832,0.590673565864563,0.3108808398246765,0.5129533410072327,0.4196891188621521,0.5595855116844177,0.20725388824939728,0.5803108811378479,0.4663212299346924,0.5440414547920227,0.2953367829322815,0.575129508972168,0.6787564754486084,0.4715026021003723,0.5803108811378479,0.7668393850326538,0.5699481964111328,0.34196892380714417,0.7046632170677185,0.4715026021003723,0.6165803074836731,0.6683937907218933,0.21761657297611237,0.5025906562805176,0.6735751032829285
F,0.5233160853385925,0.23834197223186493,0.4818652868270874,0.4455958604812622,0.6165803074836731,0.32642486691474915,0.45077720284461975,0.6994818449020386,0.6113989353179932,0.47668394446372986,0.3678756356239319,0.42487046122550964,0.5492228269577026,0.3678756356239319,0.20725388824939728,0.6839378476142883,0.5077720284461975,0.409326434135437,0.5699481964111328,0.3056994676589966,0.8549222946166992,0.6787564754486084,0.4455958604812622,0.33678755164146423,0.6010362505912781,0.6424870491027832,0.6580311059951782,0.575129508972168,0.5181347131729126,0.46113988757133484,0.3678756356239319,0.5544041395187378,0.2953367829322815,0.3471502661705017,0.5233160853385925,0.5440414547920227,0.42487046122550964,0.5336787700653076,0.5699481964111328,0.6424870491027832,0.5544041395187378,0.5699481964111328,0.39896371960639954,0.2746114134788513,0.5544041395187378,0.772020697593689,0.39896371960639954,0.5284973978996277,0.6528497338294983,0.42487046122550964,0.4715026021003723,0.3730570077896118,0.5854922533035278,0.7979274392127991,0.6373056769371033,0.6528497338294983,0.5854922533035278,0.5958549380302429,0.7823834419250488,0.6321243643760681,0.6269429922103882,0.772020697593689,0.5647668242454529,0.48704662919044495,0.40414509177207947,0.47668394446372986,0.7150259017944336,0.6683937907218933,0.4559585452079773,0.45077720284461975,0.8238341808319092,0.24352331459522247,0.5803108811378479,0.5492228269577026,0.606217622756958,0.4818652868270874,0.5544041395187378,0.6476684212684631,0.5388600826263428,0.3471502661705017,0.3834196925163269,0.5544041395187378,0.5077720284461975,0.5284973978996277,0.45077720284461975,0.3575129508972168,0.4818652868270874,0.7098445892333984,0.5492228269577026,0.3316062092781067,0.42487046122550964,0.5336787700653076,0.49740931391716003,0.3834196925163269,0.5803108811378479,0.4455958604812622,0.31606218218803406,0.4922279715538025,0.7564767003059387,0.44041451811790466,0.2849740982055664,0.6994818449020386,0.6113989353179932,0.6165803074836731,0.6165803074836731,0.5647668242454529,0.2849740982055664,0.48704662919044495,0.393782377243042,0.5336787700653076,0.18134714663028717,0.5544041395187378,0.44041451811790466,0.5181347131729126,0.2694300413131714,0.5492228269577026,0.6528497338294983,0.4455958604812622,0.5544041395187378,0.7409326434135437,0.5440414547920227,0.31606218218803406,0.6787564754486084,0.4455958604812622,0.590673565864563,0.6424870491027832,0.19170984625816345,0.47668394446372986,0.6476684212684631
S,0.5958549380302429,0.3108808398246765,0.5544041395187378,0.5181347131729126,0.6891191601753235,0.39896371960639954,0.5233160853385925,0.772020697593689,0.6839378476142883,0.5492228269577026,0.44041451811790466,0.49740931391716003,0.621761679649353,0.44041451811790466,0.27979275584220886,0.7564767003059387,0.5803108811378479,0.4818652868270874,0.6424870491027832,0.37823835015296936,0.9274611473083496,0.7512953281402588,0.5181347131729126,0.409326434135437,0.6735751032829285,0.7150259017944336,0.7305699586868286,0.6476684212684631,0.590673565864563,0.5336787700653076,0.44041451811790466,0.6269429922103882,0.3678756356239319,0.4196891188621521,0.5958549380302429,0.6165803074836731,0.49740931391716003,0.606217622756958,0.6424870491027832,0.7150259017944336,0.6269429922103882,0.6424870491027832,0.4715026021003723,0.3471502661705017,0.6269429922103882,0.8445596098899841,0.4715026021003723,0.6010362505912781,0.7253885865211487,0.49740931391716003,0.5440414547920227,0.4455958604812622,0.6580311059951782,0.8704662919044495,0.7098445892333984,0.7253885865211487,0.6580311059951782,0.6683937907218933,0.8549222946166992,0.7046632170677185,0.6994818449020386,0.8445596098899841,0.6373056769371033,0.5595855116844177,0.47668394446372986,0.5492228269577026,0.787564754486084,0.7409326434135437,0.5284973978996277,0.5233160853385925,0.8963730335235596,0.31606218218803406,0.6528497338294983,0.621761679649353,0.6787564754486084,0.5544041395187378,0.6269429922103882,0.7202072739601135,0.6113989353179932,0.4196891188621521,0.4559585452079773,0.6269429922103882,0.5803108811378479,0.6010362505912781,0.5233160853385925,0.4300518035888672,0.5544041395187378,0.7823834419250488,0.621761679649353,0.40414509177207947,0.49740931391716003,0.606217622756958,0.5699481964111328,0.4559585452079773,0.6528497338294983,0.5181347131729126,0.38860103487968445,0.5647668242454529,0.8290155529975891,0.5129533410072327,0.3575129508972168,0.772020697593689,0.6839378476142883,0.6891191601753235,0.6891191601753235,0.6373056769371033,0.3575129508972168,0.5595855116844177,0.4663212299346924,0.606217622756958,0.25388601422309875,0.6269429922103882,0.5129533410072327,0.590673565864563,0.34196892380714417,0.621761679649353,0.7253885865211487,0.5181347131729126,0.6269429922103882,0.8134714961051941,0.6165803074836731,0.38860103487968445,0.7512953281402588,0.5181347131729126,0.6632124185562134,0.7150259017944336,0.26424869894981384,0.5492228269577026,0.7202072739601135
L,0.47668394446372986,0.19170984625816345,0.43523314595222473,0.39896371960639954,0.5699481964111328,0.27979275584220886,0.40414509177207947,0.6528497338294983,0.5647668242454529,0.4300518035888672,0.3212435245513916,0.37823835015296936,0.5025906562805176,0.3212435245513916,0.1606217622756958,0.6373056769371033,0.46113988757133484,0.36269429326057434,0.5233160853385925,0.2590673565864563,0.8082901835441589,0.6321243643760681,0.39896371960639954,0.29015544056892395,0.5544041395187378,0.5958549380302429,0.6113989353179932,0.5284973978996277,0.4715026021003723,0.41450777649879456,0.3212435245513916,0.5077720284461975,0.24870465695858002,0.30051812529563904,0.47668394446372986,0.49740931391716003,0.37823835015296936,0.48704662919044495,0.5233160853385925,0.5958549380302429,0.5077720284461975,0.5233160853385925,0.35233160853385925,0.22797927260398865,0.5077720284461975,0.7253885865211487,0.35233160853385925,0.4818652868270874,0.606217622756958,0.37823835015296936,0.42487046122550964,0.32642486691474915,0.5388600826263428,0.7512953281402588,0.590673565864563,0.606217622756958,0.5388600826263428,0.5492228269577026,0.7357512712478638,0.5854922533035278,0.5803108811378479,0.7253885865211487,0.5181347131729126,0.44041451811790466,0.3575129508972168,0.4300518035888672,0.6683937907218933,0.621761679649353,0.409326434135437,0.40414509177207947,0.7772020697593689,0.196891188621521,0.5336787700653076,0.5025906562805176,0.5595855116844177,0.43523314595222473,0.5077720284461975,0.6010362505912781,0.4922279715538025,0.30051812529563904,0.33678755164146423,0.5077720284461975,0.46113988757133484,0.4818652868270874,0.40414509177207947,0.3108808398246765,0.43523314595222473,0.6632124185562134,0.5025906562805176,0.2849740982055664,0.37823835015296936,0.48704662919044495,0.45077720284461975,0.33678755164146423,0.5336787700653076,0.39896371960639954,0.2694300413131714,0.4455958604812622,0.7098445892333984,0.393782377243042,0.23834197223186493,0.6528497338294983,0.5647668242454529,0.5699481964111328,0.5699481964111328,0.5181347131729126,0.23834197223186493,0.44041451811790466,0.3471502661705017,0.48704662919044495,0.1347150206565857,0.5077720284461975,0.393782377243042,0.4715026021003723,0.2227979302406311,0.5025906562805176,0.606217622756958,0.39896371960639954,0.5077720284461975,0.6943005323410034,0.49740931391716003,0.2694300413131714,0.6321243643760681,0.39896371960639954,0.5440414547920227,0.5958549380302429,0.14507772028446198,0.4300518035888672,0.6010362505912781
T,0.606217622756958,0.3212435245513916,0.5647668242454529,0.5284973978996277,0.6994818449020386,0.409326434135437,0.5336787700653076,0.7823834419250488,0.6943005323410034,0.5595855116844177,0.45077720284461975,0.5077720284461975,0.6321243643760681,0.45077720284461975,0.29015544056892395,0.7668393850326538,0.590673565864563,0.4922279715538025,0.6528497338294983,0.38860103487968445,0.9378238320350647,0.7616580128669739,0.5284973978996277,0.4196891188621521,0.6839378476142883,0.7253885865211487,0.7409326434135437,0.6580311059951782,0.6010362505912781,0.5440414547920227,0.45077720284461975,0.6373056769371033,0.37823835015296936,0.4300518035888672,0.606217622756958,0.6269429922103882,0.5077720284461975,0.6165803074836731,0.6528497338294983,0.7253885865211487,0.6373056769371033,0.6528497338294983,0.4818652868270874,0.3575129508972168,0.6373056769371033,0.8549222946166992,0.4818652868270874,0.6113989353179932,0.7357512712478638,0.5077720284461975,0.5544041395187378,0.4559585452079773,0.6683937907218933,0.8808290362358093,0.7202072739601135,0.7357512712478638,0.6683937907218933,0.6787564754486084,0.8652849793434143,0.7150259017944336,0.7098445892333984,0.8549222946166992,0.6476684212684631,0.5699481964111328,0.48704662919044495,0.5595855116844177,0.7979274392127991,0.7512953281402588,0.5388600826263428,0.5336787700653076,0.9067357778549194,0.32642486691474915,0.6632124185562134,0.6321243643760681,0.6891191601753235,0.5647668242454529,0.6373056769371033,0.7305699586868286,0.621761679649353,0.4300518035888672,0.4663212299346924,0.6373056769371033,0.590673565864563,0.6113989353179932,0.5336787700653076,0.44041451811790466,0.5647668242454529,0.7927461266517639,0.6321243643760681,0.41450777649879456,0.5077720284461975,0.6165803074836731,0.5803108811378479,0.4663212299346924,0.6632124185562134,0.5284973978996277,0.39896371960639954,0.575129508972168,0.8393782377243042,0.5233160853385925,0.3678756356239319,0.7823834419250488,0.6943005323410034,0.6994818449020386,0.6994818449020386,0.6476684212684631,0.3678756356239319,0.5699481964111328,0.47668394446372986,0.6165803074836731,0.26424869894981384,0.6373056769371033,0.5233160853385925,0.6010362505912781,0.35233160853385925,0.6321243643760681,0.7357512712478638,0.5284973978996277,0.6373056769371033,0.8238341808319092,0.6269429922103882,0.39896371960639954,0.7616580128669739,0.5284973978996277,0.6735751032829285,0.7253885865211487,0.2746114134788513,0.5595855116844177,0.7305699586868286
G,0.45077720284461975,0.16580310463905334,0.409326434135437,0.3730570077896118,0.5440414547920227,0.25388601422309875,0.37823835015296936,0.6269429922103882,0.5388600826263428,0.40414509177207947,0.2953367829322815,0.35233160853385925,0.47668394446372986,0.2953367829322815,0.1347150206565857,0.6113989353179932,0.43523314595222473,0.33678755164146423,0.49740931391716003,0.2331606149673462,0.7823834419250488,0.606217622756958,0.3730570077896118,0.26424869894981384,0.5284973978996277,0.5699481964111328,0.5854922533035278,0.5025906562805176,0.4455958604812622,0.38860103487968445,0.2953367829322815,0.4818652868270874,0.2227979302406311,0.2746114134788513,0.45077720284461975,0.4715026021003723,0.35233160853385925,0.46113988757133484,0.49740931391716003,0.5699481964111328,0.4818652868270874,0.49740931391716003,0.32642486691474915,0.20207254588603973,0.4818652868270874,0.6994818449020386,0.32642486691474915,0.4559585452079773,0.5803108811378479,0.35233160853385925,0.39896371960639954,0.30051812529563904,0.5129533410072327,0.7253885865211487,0.5647668242454529,0.5803108811378479,0.5129533410072327,0.5233160853385925,0.7098445892333984,0.5595855116844177,0.5544041395187378,0.6994818449020386,0.4922279715538025,0.41450777649879456,0.3316062092781067,0.40414509177207947,0.6424870491027832,0.5958549380302429,0.3834196925163269,0.37823835015296936,0.7512953281402588,0.17098446190357208,0.5077720284461975,0.47668394446372986,0.5336787700653076,0.409326434135437,0.4818652868270874,0.575129508972168,0.4663212299346924,0.2746114134788513,0.3108808398246765,0.4818652868270874,0.43523314595222473,0.4559585452079773,0.37823835015296936,0.2849740982055664,0.409326434135437,0.6373056769371033,0.47668394446372986,0.2590673565864563,0.35233160853385925,0.46113988757133484,0.42487046122550964,0.3108808398246765,0.5077720284461975,0.3730570077896118,0.24352331459522247,0.4196891188621521,0.6839378476142883,0.3678756356239319,0.21243523061275482,0.6269429922103882,0.5388600826263428,0.5440414547920227,0.5440414547920227,0.4922279715538025,0.21243523061275482,0.41450777649879456,0.3212435245513916,0.46113988757133484,0.10880828648805618,0.4818652868270874,0.3678756356239319,0.4455958604812622,0.196891188621521,0.47668394446372986,0.5803108811378479,0.3730570077896118,0.4818652868270874,0.6683937907218933,0.4715026021003723,0.24352331459522247,0.606217622756958,0.3730570077896118,0.5181347131729126,0.5699481964111328,0.11917098611593246,0.40414509177207947,0.575129508972168
Y,0.6321243643760681,0.3471502661705017,0.590673565864563,0.5544041395187378,0.7253885865211487,0.43523314595222473,0.5595855116844177,0.8082901835441589,0.7202072739601135,0.5854922533035278,0.47668394446372986,0.5336787700653076,0.6580311059951782,0.47668394446372986,0.31606218218803406,0.7927461266517639,0.6165803074836731,0.5181347131729126,0.6787564754486084,0.41450777649879456,0.9637305736541748,0.787564754486084,0.5544041395187378,0.4455958604812622,0.7098445892333984,0.7512953281402588,0.7668393850326538,0.6839378476142883,0.6269429922103882,0.5699481964111328,0.47668394446372986,0.6632124185562134,0.40414509177207947,0.4559585452079773,0.6321243643760681,0.6528497338294983,0.5336787700653076,0.6424870491027832,0.6787564754486084,0.7512953281402588,0.6632124185562134,0.6787564754486084,0.5077720284461975,0.3834196925163269,0.6632124185562134,0.8808290362358093,0.5077720284461975,0.6373056769371033,0.7616580128669739,0.5336787700653076,0.5803108811378479,0.4818652868270874,0.6943005323410034,0.9067357778549194,0.7461140155792236,0.7616580128669739,0.6943005323410034,0.7046632170677185,0.8911917209625244,0.7409326434135437,0.7357512712478638,0.8808290362358093,0.6735751032829285,0.5958549380302429,0.5129533410072327,0.5854922533035278,0.8238341808319092,0.7772020697593689,0.5647668242454529,0.5595855116844177,0.9326424598693848,0.35233160853385925,0.6891191601753235,0.6580311059951782,0.7150259017944336,0.590673565864563,0.6632124185562134,0.7564767003059387,0.6476684212684631,0.4559585452079773,0.4922279715538025,0.6632124185562134,0.6165803074836731,0.6373056769371033,0.5595855116844177,0.4663212299346924,0.590673565864563,0.818652868270874,0.6580311059951782,0.44041451811790466,0.5336787700653076,0.6424870491027832,0.606217622756958,0.4922279715538025,0.6891191601753235,0.5544041395187378,0.42487046122550964,0.6010362505912781,0.8652849793434143,0.5492228269577026,0.393782377243042,0.8082901835441589,0.7202072739601135,0.7253885865211487,0.7253885865211487,0.6735751032829285,0.393782377243042,0.5958549380302429,0.5025906562805176,0.6424870491027832,0.29015544056892395,0.6632124185562134,0.5492228269577026,0.6269429922103882,0.37823835015296936,0.6580311059951782,0.7616580128669739,0.5544041395187378,0.6632124185562134,0.8497409224510193,0.6528497338294983,0.42487046122550964,0.787564754486084,0.5544041395187378,0.6994818449020386,0.7512953281402588,0.30051812529563904,0.5854922533035278,0.7564767003059387
