,K,V,F,G,R,C,E,L,A,A,A,M,K,R,H,G,L,D,N,Y,R,G,Y,S,L,G,N,W,V,C,A,A,K,F,E,S,N,F,N,T,Q,A,T,N,R,N,T,D,G,S,T,D,Y,G,I,L,Q,I,N,S,R,W,W,C,N,D,G,R,T,P,G,S,R,N,L,C,N,I,P,C,S,A,L,L,S,S,D,I,T,A,S,V,N,C,A,K,K,I,V,S,D,G,N,G,M,N,A,W,V,A,W,R,N,R,C,K,G,T,D,V,Q,A,W,I,R,G,C,R,L
G,0.7016574740409851,0.4806629717350006,0.8066298365592957,0.5524861812591553,0.6298342347145081,0.7182320356369019,0.3480663001537323,0.33701658248901367,0.8066298365592957,0.5856353640556335,0.469613254070282,0.7071823477745056,0.5635359287261963,0.5248618721961975,0.6077347993850708,0.6298342347145081,0.3535911738872528,0.45303866267204285,0.36464089155197144,0.41436463594436646,0.7513812184333801,0.6132596731185913,0.40883979201316833,0.5580110549926758,0.5359116196632385,0.5690608024597168,0.4475138187408447,0.5580110549926758,0.5690608024597168,0.6740331649780273,0.8121547102928162,0.5856353640556335,0.5745856165885925,0.6850828528404236,0.5745856165885925,0.5690608024597168,0.3867403268814087,0.4751381278038025,0.530386745929718,0.6243094205856323,0.5082873106002808,0.6408839821815491,0.541436493396759,0.38121548295021057,0.7292817831039429,0.4806629717350006,0.36464089155197144,0.6353591084480286,0.8287292718887329,0.5248618721961975,0.46408841013908386,0.4917127192020416,0.6906077265739441,0.6629834175109863,0.4254143536090851,0.5138121843338013,0.4364641010761261,0.4861878454685211,0.5469613075256348,0.6187845468521118,0.7071823477745056,0.5745856165885925,0.6795580387115479,0.5138121843338013,0.23204420506954193,0.6187845468521118,0.7790055274963379,0.6132596731185913,0.41988950967788696,0.3480663001537323,0.7624309659004211,0.5524861812591553,0.6629834175109863,0.2983425557613373,0.5856353640556335,0.5469613075256348,0.4861878454685211,0.5580110549926758,0.7845304012298584,0.580110490322113,0.6132596731185913,0.6408839821815491,0.580110490322113,0.4033149182796478,0.3977900445461273,0.46408841013908386,0.4861878454685211,0.7182320356369019,0.6353591084480286,0.45303866267204285,0.5856353640556335,0.541436493396759,0.45303866267204285,0.6408839821815491,0.7458563446998596,0.5635359287261963,0.6850828528404236,0.7513812184333801,0.6519337296485901,0.45303866267204285,0.6574585437774658,0.45856353640556335,0.6187845468521118,0.541436493396759,0.6353591084480286,0.37569060921669006,0.45303866267204285,0.6740331649780273,0.5469613075256348,0.6243094205856323,0.37016573548316956,0.530386745929718,0.46408841013908386,0.6519337296485901,0.6464088559150696,0.7071823477745056,0.5966851115226746,0.6685082912445068,0.591160237789154,0.7182320356369019,0.541436493396759,0.5580110549926758,0.45303866267204285,0.6022099256515503,0.7569060921669006,0.7679557800292969,0.4309392273426056,0.6298342347145081,0.5524861812591553
D,0.6961326003074646,0.4751381278038025,0.8011049628257751,0.5469613075256348,0.6243094205856323,0.7127071619033813,0.3425414264202118,0.33149170875549316,0.8011049628257751,0.580110490322113,0.46408841013908386,0.7016574740409851,0.5580110549926758,0.519336998462677,0.6022099256515503,0.6243094205856323,0.3480663001537323,0.4475138187408447,0.3591160178184509,0.40883979201316833,0.7458563446998596,0.6077347993850708,0.4033149182796478,0.5524861812591553,0.530386745929718,0.5635359287261963,0.4419889450073242,0.5524861812591553,0.5635359287261963,0.6685082912445068,0.8066298365592957,0.580110490322113,0.5690608024597168,0.6795580387115479,0.5690608024597168,0.5635359287261963,0.38121548295021057,0.469613254070282,0.5248618721961975,0.6187845468521118,0.5027624368667603,0.6353591084480286,0.5359116196632385,0.37569060921669006,0.7237569093704224,0.4751381278038025,0.3591160178184509,0.6298342347145081,0.8232043981552124,0.519336998462677,0.45856353640556335,0.4861878454685211,0.6850828528404236,0.6574585437774658,0.41988950967788696,0.5082873106002808,0.4309392273426056,0.4806629717350006,0.541436493396759,0.6132596731185913,0.7016574740409851,0.5690608024597168,0.6740331649780273,0.5082873106002808,0.22651933133602142,0.6132596731185913,0.7734806537628174,0.6077347993850708,0.41436463594436646,0.3425414264202118,0.7569060921669006,0.5469613075256348,0.6574585437774658,0.2928176820278168,0.580110490322113,0.541436493396759,0.4806629717350006,0.5524861812591553,0.7790055274963379,0.5745856165885925,0.6077347993850708,0.6353591084480286,0.5745856165885925,0.3977900445461273,0.3922652006149292,0.45856353640556335,0.4806629717350006,0.7127071619033813,0.6298342347145081,0.4475138187408447,0.580110490322113,0.5359116196632385,0.4475138187408447,0.6353591084480286,0.7403314709663391,0.5580110549926758,0.6795580387115479,0.7458563446998596,0.6464088559150696,0.4475138187408447,0.6519337296485901,0.45303866267204285,0.6132596731185913,0.5359116196632385,0.6298342347145081,0.37016573548316956,0.4475138187408447,0.6685082912445068,0.541436493396759,0.6187845468521118,0.36464089155197144,0.5248618721961975,0.45856353640556335,0.6464088559150696,0.6408839821815491,0.7016574740409851,0.591160237789154,0.6629834175109863,0.5856353640556335,0.7127071619033813,0.5359116196632385,0.5524861812591553,0.4475138187408447,0.5966851115226746,0.7513812184333801,0.7624309659004211,0.4254143536090851,0.6243094205856323,0.5469613075256348
S,0.7016574740409851,0.4806629717350006,0.8066298365592957,0.5524861812591553,0.6298342347145081,0.7182320356369019,0.3480663001537323,0.33701658248901367,0.8066298365592957,0.5856353640556335,0.469613254070282,0.7071823477745056,0.5635359287261963,0.5248618721961975,0.6077347993850708,0.6298342347145081,0.3535911738872528,0.45303866267204285,0.36464089155197144,0.41436463594436646,0.7513812184333801,0.6132596731185913,0.40883979201316833,0.5580110549926758,0.5359116196632385,0.5690608024597168,0.4475138187408447,0.5580110549926758,0.5690608024597168,0.6740331649780273,0.8121547102928162,0.5856353640556335,0.5745856165885925,0.6850828528404236,0.5745856165885925,0.5690608024597168,0.3867403268814087,0.4751381278038025,0.530386745929718,0.6243094205856323,0.5082873106002808,0.6408839821815491,0.541436493396759,0.38121548295021057,0.7292817831039429,0.4806629717350006,0.36464089155197144,0.6353591084480286,0.8287292718887329,0.5248618721961975,0.46408841013908386,0.4917127192020416,0.6906077265739441,0.6629834175109863,0.4254143536090851,0.5138121843338013,0.4364641010761261,0.4861878454685211,0.5469613075256348,0.6187845468521118,0.7071823477745056,0.5745856165885925,0.6795580387115479,0.5138121843338013,0.23204420506954193,0.6187845468521118,0.7790055274963379,0.6132596731185913,0.41988950967788696,0.3480663001537323,0.7624309659004211,0.5524861812591553,0.6629834175109863,0.2983425557613373,0.5856353640556335,0.5469613075256348,0.4861878454685211,0.5580110549926758,0.7845304012298584,0.580110490322113,0.6132596731185913,0.6408839821815491,0.580110490322113,0.4033149182796478,0.3977900445461273,0.46408841013908386,0.4861878454685211,0.7182320356369019,0.6353591084480286,0.45303866267204285,0.5856353640556335,0.541436493396759,0.45303866267204285,0.6408839821815491,0.7458563446998596,0.5635359287261963,0.6850828528404236,0.7513812184333801,0.6519337296485901,0.45303866267204285,0.6574585437774658,0.45856353640556335,0.6187845468521118,0.541436493396759,0.6353591084480286,0.37569060921669006,0.45303866267204285,0.6740331649780273,0.5469613075256348,0.6243094205856323,0.37016573548316956,0.530386745929718,0.46408841013908386,0.6519337296485901,0.6464088559150696,0.7071823477745056,0.5966851115226746,0.6685082912445068,0.591160237789154,0.7182320356369019,0.541436493396759,0.5580110549926758,0.45303866267204285,0.6022099256515503,0.7569060921669006,0.7679557800292969,0.4309392273426056,0.6298342347145081,0.5524861812591553
V,0.7403314709663391,0.519336998462677,0.8453038930892944,0.591160237789154,0.6685082912445068,0.7569060921669006,0.3867403268814087,0.37569060921669006,0.8453038930892944,0.6243094205856323,0.5082873106002808,0.7458563446998596,0.6022099256515503,0.5635359287261963,0.6464088559150696,0.6685082912445068,0.3922652006149292,0.4917127192020416,0.4033149182796478,0.45303866267204285,0.7900552749633789,0.6519337296485901,0.4475138187408447,0.5966851115226746,0.5745856165885925,0.6077347993850708,0.4861878454685211,0.5966851115226746,0.6077347993850708,0.7127071619033813,0.8508287072181702,0.6243094205856323,0.6132596731185913,0.7237569093704224,0.6132596731185913,0.6077347993850708,0.4254143536090851,0.5138121843338013,0.5690608024597168,0.6629834175109863,0.5469613075256348,0.6795580387115479,0.580110490322113,0.41988950967788696,0.7679557800292969,0.519336998462677,0.4033149182796478,0.6740331649780273,0.8674033284187317,0.5635359287261963,0.5027624368667603,0.530386745929718,0.7292817831039429,0.7016574740409851,0.46408841013908386,0.5524861812591553,0.4751381278038025,0.5248618721961975,0.5856353640556335,0.6574585437774658,0.7458563446998596,0.6132596731185913,0.7182320356369019,0.5524861812591553,0.2707182466983795,0.6574585437774658,0.8176795840263367,0.6519337296485901,0.45856353640556335,0.3867403268814087,0.8011049628257751,0.591160237789154,0.7016574740409851,0.33701658248901367,0.6243094205856323,0.5856353640556335,0.5248618721961975,0.5966851115226746,0.8232043981552124,0.6187845468521118,0.6519337296485901,0.6795580387115479,0.6187845468521118,0.4419889450073242,0.4364641010761261,0.5027624368667603,0.5248618721961975,0.7569060921669006,0.6740331649780273,0.4917127192020416,0.6243094205856323,0.580110490322113,0.4917127192020416,0.6795580387115479,0.7845304012298584,0.6022099256515503,0.7237569093704224,0.7900552749633789,0.6906077265739441,0.4917127192020416,0.6961326003074646,0.49723756313323975,0.6574585437774658,0.580110490322113,0.6740331649780273,0.41436463594436646,0.4917127192020416,0.7127071619033813,0.5856353640556335,0.6629834175109863,0.40883979201316833,0.5690608024597168,0.5027624368667603,0.6906077265739441,0.6850828528404236,0.7458563446998596,0.6353591084480286,0.7071823477745056,0.6298342347145081,0.7569060921669006,0.580110490322113,0.5966851115226746,0.4917127192020416,0.6408839821815491,0.7955800890922546,0.8066298365592957,0.469613254070282,0.6685082912445068,0.591160237789154
T,0.6519337296485901,0.4309392273426056,0.7569060921669006,0.5027624368667603,0.580110490322113,0.6685082912445068,0.2983425557613373,0.28729280829429626,0.7569060921669006,0.5359116196632385,0.41988950967788696,0.6574585437774658,0.5138121843338013,0.4751381278038025,0.5580110549926758,0.580110490322113,0.3038673996925354,0.4033149182796478,0.31491711735725403,0.36464089155197144,0.7016574740409851,0.5635359287261963,0.3591160178184509,0.5082873106002808,0.4861878454685211,0.519336998462677,0.3977900445461273,0.5082873106002808,0.519336998462677,0.6243094205856323,0.7624309659004211,0.5359116196632385,0.5248618721961975,0.6353591084480286,0.5248618721961975,0.519336998462677,0.33701658248901367,0.4254143536090851,0.4806629717350006,0.5745856165885925,0.45856353640556335,0.591160237789154,0.4917127192020416,0.33149170875549316,0.6795580387115479,0.4309392273426056,0.31491711735725403,0.5856353640556335,0.7790055274963379,0.4751381278038025,0.41436463594436646,0.4419889450073242,0.6408839821815491,0.6132596731185913,0.37569060921669006,0.46408841013908386,0.3867403268814087,0.4364641010761261,0.49723756313323975,0.5690608024597168,0.6574585437774658,0.5248618721961975,0.6298342347145081,0.46408841013908386,0.18232044577598572,0.5690608024597168,0.7292817831039429,0.5635359287261963,0.37016573548316956,0.2983425557613373,0.7127071619033813,0.5027624368667603,0.6132596731185913,0.24861878156661987,0.5359116196632385,0.49723756313323975,0.4364641010761261,0.5082873106002808,0.7348066568374634,0.530386745929718,0.5635359287261963,0.591160237789154,0.530386745929718,0.3535911738872528,0.3480663001537323,0.41436463594436646,0.4364641010761261,0.6685082912445068,0.5856353640556335,0.4033149182796478,0.5359116196632385,0.4917127192020416,0.4033149182796478,0.591160237789154,0.6961326003074646,0.5138121843338013,0.6353591084480286,0.7016574740409851,0.6022099256515503,0.4033149182796478,0.6077347993850708,0.40883979201316833,0.5690608024597168,0.4917127192020416,0.5856353640556335,0.32596686482429504,0.4033149182796478,0.6243094205856323,0.49723756313323975,0.5745856165885925,0.32044199109077454,0.4806629717350006,0.41436463594436646,0.6022099256515503,0.5966851115226746,0.6574585437774658,0.5469613075256348,0.6187845468521118,0.541436493396759,0.6685082912445068,0.4917127192020416,0.5082873106002808,0.4033149182796478,0.5524861812591553,0.7071823477745056,0.7182320356369019,0.38121548295021057,0.580110490322113,0.5027624368667603
S,0.7734806537628174,0.5524861812591553,0.8784530162811279,0.6243094205856323,0.7016574740409851,0.7900552749633789,0.41988950967788696,0.40883979201316833,0.8784530162811279,0.6574585437774658,0.541436493396759,0.7790055274963379,0.6353591084480286,0.5966851115226746,0.6795580387115479,0.7016574740409851,0.4254143536090851,0.5248618721961975,0.4364641010761261,0.4861878454685211,0.8232043981552124,0.6850828528404236,0.4806629717350006,0.6298342347145081,0.6077347993850708,0.6408839821815491,0.519336998462677,0.6298342347145081,0.6408839821815491,0.7458563446998596,0.8839778900146484,0.6574585437774658,0.6464088559150696,0.7569060921669006,0.6464088559150696,0.6408839821815491,0.45856353640556335,0.5469613075256348,0.6022099256515503,0.6961326003074646,0.580110490322113,0.7127071619033813,0.6132596731185913,0.45303866267204285,0.8011049628257751,0.5524861812591553,0.4364641010761261,0.7071823477745056,0.90055251121521,0.5966851115226746,0.5359116196632385,0.5635359287261963,0.7624309659004211,0.7348066568374634,0.49723756313323975,0.5856353640556335,0.5082873106002808,0.5580110549926758,0.6187845468521118,0.6906077265739441,0.7790055274963379,0.6464088559150696,0.7513812184333801,0.5856353640556335,0.3038673996925354,0.6906077265739441,0.8508287072181702,0.6850828528404236,0.4917127192020416,0.41988950967788696,0.8342541456222534,0.6243094205856323,0.7348066568374634,0.37016573548316956,0.6574585437774658,0.6187845468521118,0.5580110549926758,0.6298342347145081,0.8563535809516907,0.6519337296485901,0.6850828528404236,0.7127071619033813,0.6519337296485901,0.4751381278038025,0.469613254070282,0.5359116196632385,0.5580110549926758,0.7900552749633789,0.7071823477745056,0.5248618721961975,0.6574585437774658,0.6132596731185913,0.5248618721961975,0.7127071619033813,0.8176795840263367,0.6353591084480286,0.7569060921669006,0.8232043981552124,0.7237569093704224,0.5248618721961975,0.7292817831039429,0.530386745929718,0.6906077265739441,0.6132596731185913,0.7071823477745056,0.4475138187408447,0.5248618721961975,0.7458563446998596,0.6187845468521118,0.6961326003074646,0.4419889450073242,0.6022099256515503,0.5359116196632385,0.7237569093704224,0.7182320356369019,0.7790055274963379,0.6685082912445068,0.7403314709663391,0.6629834175109863,0.7900552749633789,0.6132596731185913,0.6298342347145081,0.5248618721961975,0.6740331649780273,0.8287292718887329,0.8397790193557739,0.5027624368667603,0.7016574740409851,0.6243094205856323
D,0.7292817831039429,0.5082873106002808,0.8342541456222534,0.580110490322113,0.6574585437774658,0.7458563446998596,0.37569060921669006,0.36464089155197144,0.8342541456222534,0.6132596731185913,0.49723756313323975,0.7348066568374634,0.591160237789154,0.5524861812591553,0.6353591084480286,0.6574585437774658,0.38121548295021057,0.4806629717350006,0.3922652006149292,0.4419889450073242,0.7790055274963379,0.6408839821815491,0.4364641010761261,0.5856353640556335,0.5635359287261963,0.5966851115226746,0.4751381278038025,0.5856353640556335,0.5966851115226746,0.7016574740409851,0.8397790193557739,0.6132596731185913,0.6022099256515503,0.7127071619033813,0.6022099256515503,0.5966851115226746,0.41436463594436646,0.5027624368667603,0.5580110549926758,0.6519337296485901,0.5359116196632385,0.6685082912445068,0.5690608024597168,0.40883979201316833,0.7569060921669006,0.5082873106002808,0.3922652006149292,0.6629834175109863,0.8563535809516907,0.5524861812591553,0.4917127192020416,0.519336998462677,0.7182320356369019,0.6906077265739441,0.45303866267204285,0.541436493396759,0.46408841013908386,0.5138121843338013,0.5745856165885925,0.6464088559150696,0.7348066568374634,0.6022099256515503,0.7071823477745056,0.541436493396759,0.2596684992313385,0.6464088559150696,0.8066298365592957,0.6408839821815491,0.4475138187408447,0.37569060921669006,0.7900552749633789,0.580110490322113,0.6906077265739441,0.32596686482429504,0.6132596731185913,0.5745856165885925,0.5138121843338013,0.5856353640556335,0.8121547102928162,0.6077347993850708,0.6408839821815491,0.6685082912445068,0.6077347993850708,0.4309392273426056,0.4254143536090851,0.4917127192020416,0.5138121843338013,0.7458563446998596,0.6629834175109863,0.4806629717350006,0.6132596731185913,0.5690608024597168,0.4806629717350006,0.6685082912445068,0.7734806537628174,0.591160237789154,0.7127071619033813,0.7790055274963379,0.6795580387115479,0.4806629717350006,0.6850828528404236,0.4861878454685211,0.6464088559150696,0.5690608024597168,0.6629834175109863,0.4033149182796478,0.4806629717350006,0.7016574740409851,0.5745856165885925,0.6519337296485901,0.3977900445461273,0.5580110549926758,0.4917127192020416,0.6795580387115479,0.6740331649780273,0.7348066568374634,0.6243094205856323,0.6961326003074646,0.6187845468521118,0.7458563446998596,0.5690608024597168,0.5856353640556335,0.4806629717350006,0.6298342347145081,0.7845304012298584,0.7955800890922546,0.45856353640556335,0.6574585437774658,0.580110490322113
Y,0.6906077265739441,0.469613254070282,0.7955800890922546,0.541436493396759,0.6187845468521118,0.7071823477745056,0.33701658248901367,0.32596686482429504,0.7955800890922546,0.5745856165885925,0.45856353640556335,0.6961326003074646,0.5524861812591553,0.5138121843338013,0.5966851115226746,0.6187845468521118,0.3425414264202118,0.4419889450073242,0.3535911738872528,0.4033149182796478,0.7403314709663391,0.6022099256515503,0.3977900445461273,0.5469613075256348,0.5248618721961975,0.5580110549926758,0.4364641010761261,0.5469613075256348,0.5580110549926758,0.6629834175109863,0.8011049628257751,0.5745856165885925,0.5635359287261963,0.6740331649780273,0.5635359287261963,0.5580110549926758,0.37569060921669006,0.46408841013908386,0.519336998462677,0.6132596731185913,0.49723756313323975,0.6298342347145081,0.530386745929718,0.37016573548316956,0.7182320356369019,0.469613254070282,0.3535911738872528,0.6243094205856323,0.8176795840263367,0.5138121843338013,0.45303866267204285,0.4806629717350006,0.6795580387115479,0.6519337296485901,0.41436463594436646,0.5027624368667603,0.4254143536090851,0.4751381278038025,0.5359116196632385,0.6077347993850708,0.6961326003074646,0.5635359287261963,0.6685082912445068,0.5027624368667603,0.2209944725036621,0.6077347993850708,0.7679557800292969,0.6022099256515503,0.40883979201316833,0.33701658248901367,0.7513812184333801,0.541436493396759,0.6519337296485901,0.28729280829429626,0.5745856165885925,0.5359116196632385,0.4751381278038025,0.5469613075256348,0.7734806537628174,0.5690608024597168,0.6022099256515503,0.6298342347145081,0.5690608024597168,0.3922652006149292,0.3867403268814087,0.45303866267204285,0.4751381278038025,0.7071823477745056,0.6243094205856323,0.4419889450073242,0.5745856165885925,0.530386745929718,0.4419889450073242,0.6298342347145081,0.7348066568374634,0.5524861812591553,0.6740331649780273,0.7403314709663391,0.6408839821815491,0.4419889450073242,0.6464088559150696,0.4475138187408447,0.6077347993850708,0.530386745929718,0.6243094205856323,0.36464089155197144,0.4419889450073242,0.6629834175109863,0.5359116196632385,0.6132596731185913,0.3591160178184509,0.519336998462677,0.45303866267204285,0.6408839821815491,0.6353591084480286,0.6961326003074646,0.5856353640556335,0.6574585437774658,0.580110490322113,0.7071823477745056,0.530386745929718,0.5469613075256348,0.4419889450073242,0.591160237789154,0.7458563446998596,0.7569060921669006,0.41988950967788696,0.6187845468521118,0.541436493396759
W,0.7900552749633789,0.5690608024597168,0.8950276374816895,0.6408839821815491,0.7182320356369019,0.8066298365592957,0.4364641010761261,0.4254143536090851,0.8950276374816895,0.6740331649780273,0.5580110549926758,0.7955800890922546,0.6519337296485901,0.6132596731185913,0.6961326003074646,0.7182320356369019,0.4419889450073242,0.541436493396759,0.45303866267204285,0.5027624368667603,0.8397790193557739,0.7016574740409851,0.49723756313323975,0.6464088559150696,0.6243094205856323,0.6574585437774658,0.5359116196632385,0.6464088559150696,0.6574585437774658,0.7624309659004211,0.90055251121521,0.6740331649780273,0.6629834175109863,0.7734806537628174,0.6629834175109863,0.6574585437774658,0.4751381278038025,0.5635359287261963,0.6187845468521118,0.7127071619033813,0.5966851115226746,0.7292817831039429,0.6298342347145081,0.469613254070282,0.8176795840263367,0.5690608024597168,0.45303866267204285,0.7237569093704224,0.9171270728111267,0.6132596731185913,0.5524861812591553,0.580110490322113,0.7790055274963379,0.7513812184333801,0.5138121843338013,0.6022099256515503,0.5248618721961975,0.5745856165885925,0.6353591084480286,0.7071823477745056,0.7955800890922546,0.6629834175109863,0.7679557800292969,0.6022099256515503,0.32044199109077454,0.7071823477745056,0.8674033284187317,0.7016574740409851,0.5082873106002808,0.4364641010761261,0.8508287072181702,0.6408839821815491,0.7513812184333801,0.3867403268814087,0.6740331649780273,0.6353591084480286,0.5745856165885925,0.6464088559150696,0.8729282021522522,0.6685082912445068,0.7016574740409851,0.7292817831039429,0.6685082912445068,0.4917127192020416,0.4861878454685211,0.5524861812591553,0.5745856165885925,0.8066298365592957,0.7237569093704224,0.541436493396759,0.6740331649780273,0.6298342347145081,0.541436493396759,0.7292817831039429,0.8342541456222534,0.6519337296485901,0.7734806537628174,0.8397790193557739,0.7403314709663391,0.541436493396759,0.7458563446998596,0.5469613075256348,0.7071823477745056,0.6298342347145081,0.7237569093704224,0.46408841013908386,0.541436493396759,0.7624309659004211,0.6353591084480286,0.7127071619033813,0.45856353640556335,0.6187845468521118,0.5524861812591553,0.7403314709663391,0.7348066568374634,0.7955800890922546,0.6850828528404236,0.7569060921669006,0.6795580387115479,0.8066298365592957,0.6298342347145081,0.6464088559150696,0.541436493396759,0.6906077265739441,0.8453038930892944,0.8563535809516907,0.519336998462677,0.7182320356369019,0.6408839821815491
S,0.6519337296485901,0.4309392273426056,0.7569060921669006,0.5027624368667603,0.580110490322113,0.6685082912445068,0.2983425557613373,0.28729280829429626,0.7569060921669006,0.5359116196632385,0.41988950967788696,0.6574585437774658,0.5138121843338013,0.4751381278038025,0.5580110549926758,0.580110490322113,0.3038673996925354,0.4033149182796478,0.31491711735725403,0.36464089155197144,0.7016574740409851,0.5635359287261963,0.3591160178184509,0.5082873106002808,0.4861878454685211,0.519336998462677,0.3977900445461273,0.5082873106002808,0.519336998462677,0.6243094205856323,0.7624309659004211,0.5359116196632385,0.5248618721961975,0.6353591084480286,0.5248618721961975,0.519336998462677,0.33701658248901367,0.4254143536090851,0.4806629717350006,0.5745856165885925,0.45856353640556335,0.591160237789154,0.4917127192020416,0.33149170875549316,0.6795580387115479,0.4309392273426056,0.31491711735725403,0.5856353640556335,0.7790055274963379,0.4751381278038025,0.41436463594436646,0.4419889450073242,0.6408839821815491,0.6132596731185913,0.37569060921669006,0.46408841013908386,0.3867403268814087,0.4364641010761261,0.49723756313323975,0.5690608024597168,0.6574585437774658,0.5248618721961975,0.6298342347145081,0.46408841013908386,0.18232044577598572,0.5690608024597168,0.7292817831039429,0.5635359287261963,0.37016573548316956,0.2983425557613373,0.7127071619033813,0.5027624368667603,0.6132596731185913,0.24861878156661987,0.5359116196632385,0.49723756313323975,0.4364641010761261,0.5082873106002808,0.7348066568374634,0.530386745929718,0.5635359287261963,0.591160237789154,0.530386745929718,0.3535911738872528,0.3480663001537323,0.41436463594436646,0.4364641010761261,0.6685082912445068,0.5856353640556335,0.4033149182796478,0.5359116196632385,0.4917127192020416,0.4033149182796478,0.591160237789154,0.6961326003074646,0.5138121843338013,0.6353591084480286,0.7016574740409851,0.6022099256515503,0.4033149182796478,0.6077347993850708,0.40883979201316833,0.5690608024597168,0.4917127192020416,0.5856353640556335,0.32596686482429504,0.4033149182796478,0.6243094205856323,0.49723756313323975,0.5745856165885925,0.32044199109077454,0.4806629717350006,0.41436463594436646,0.6022099256515503,0.5966851115226746,0.6574585437774658,0.5469613075256348,0.6187845468521118,0.541436493396759,0.6685082912445068,0.4917127192020416,0.5082873106002808,0.4033149182796478,0.5524861812591553,0.7071823477745056,0.7182320356369019,0.38121548295021057,0.580110490322113,0.5027624368667603
W,0.6408839821815491,0.41988950967788696,0.7458563446998596,0.4917127192020416,0.5690608024597168,0.6574585437774658,0.28729280829429626,0.27624309062957764,0.7458563446998596,0.5248618721961975,0.40883979201316833,0.6464088559150696,0.5027624368667603,0.46408841013908386,0.5469613075256348,0.5690608024597168,0.2928176820278168,0.3922652006149292,0.3038673996925354,0.3535911738872528,0.6906077265739441,0.5524861812591553,0.3480663001537323,0.49723756313323975,0.4751381278038025,0.5082873106002808,0.3867403268814087,0.49723756313323975,0.5082873106002808,0.6132596731185913,0.7513812184333801,0.5248618721961975,0.5138121843338013,0.6243094205856323,0.5138121843338013,0.5082873106002808,0.32596686482429504,0.41436463594436646,0.469613254070282,0.5635359287261963,0.4475138187408447,0.580110490322113,0.4806629717350006,0.32044199109077454,0.6685082912445068,0.41988950967788696,0.3038673996925354,0.5745856165885925,0.7679557800292969,0.46408841013908386,0.4033149182796478,0.4309392273426056,0.6298342347145081,0.6022099256515503,0.36464089155197144,0.45303866267204285,0.37569060921669006,0.4254143536090851,0.4861878454685211,0.5580110549926758,0.6464088559150696,0.5138121843338013,0.6187845468521118,0.45303866267204285,0.1712707132101059,0.5580110549926758,0.7182320356369019,0.5524861812591553,0.3591160178184509,0.28729280829429626,0.7016574740409851,0.4917127192020416,0.6022099256515503,0.23756906390190125,0.5248618721961975,0.4861878454685211,0.4254143536090851,0.49723756313323975,0.7237569093704224,0.519336998462677,0.5524861812591553,0.580110490322113,0.519336998462677,0.3425414264202118,0.33701658248901367,0.4033149182796478,0.4254143536090851,0.6574585437774658,0.5745856165885925,0.3922652006149292,0.5248618721961975,0.4806629717350006,0.3922652006149292,0.580110490322113,0.6850828528404236,0.5027624368667603,0.6243094205856323,0.6906077265739441,0.591160237789154,0.3922652006149292,0.5966851115226746,0.3977900445461273,0.5580110549926758,0.4806629717350006,0.5745856165885925,0.31491711735725403,0.3922652006149292,0.6132596731185913,0.4861878454685211,0.5635359287261963,0.3093922734260559,0.469613254070282,0.4033149182796478,0.591160237789154,0.5856353640556335,0.6464088559150696,0.5359116196632385,0.6077347993850708,0.530386745929718,0.6574585437774658,0.4806629717350006,0.49723756313323975,0.3922652006149292,0.541436493396759,0.6961326003074646,0.7071823477745056,0.37016573548316956,0.5690608024597168,0.4917127192020416
